,entry_date,exit_date,entry_price,exit_price,shares,pnl,pnl_pct,exit_reason
0,2019-01-29,2019-02-04,98.81433605294183,96.93113596718409,20,-37.66400171515471,-1.9057964268957612,time_exit
1,2019-04-12,2019-04-17,96.6782263469205,95.1569146134561,20,-30.42623466928802,-1.573582585188645,time_exit
2,2019-06-24,2019-07-01,95.43491058979761,95.8107787700483,20,7.517363605013827,0.393847678934037,time_exit
3,2019-08-21,2019-08-26,97.30031749881267,98.24377278904896,20,18.869105804725734,0.9696322833147996,time_exit
4,2019-12-25,2019-12-30,109.5469752709248,110.1248588946945,18,10.401905227854485,0.5275212960837189,time_exit
5,2020-04-21,2020-04-27,78.59485344710549,86.25946635996375,25,191.61532282145652,9.752054462467521,time_exit
6,2020-11-18,2020-11-23,142.9359512337955,143.72967540791942,14,11.112138437734927,0.5553005855228512,time_exit
